QuestsKey,Bounty,DaysOnQuest,DateKey,GuildHallKey,QuestTypeKey,AdventurerKey
580,153.21879638893012,1.0,20240116,5,4,7
581,65.16689111364227,1.0,20240116,5,5,13
582,11.952129238217374,1.0,20240116,5,6,17
583,115.69535992124672,1.0,20240116,5,8,10
584,218.3580753607532,5.0,20240116,6,1,8
585,92.3943834499399,1.0,20240116,6,2,9
586,301.95271026435967,3.0,20240116,6,4,1
587,30.775926844849682,1.0,20240116,6,4,21
588,66.73391436019375,1.0,20240116,6,5,13
589,181.0483540572765,1.0,20240116,6,7,7
590,35.51191386349091,1.0,20240116,6,7,21
591,43.465701365546494,1.0,20240117,1,1,22
592,65.03462389534387,1.0,20240117,1,4,14
593,23.85951383253881,1.0,20240117,1,5,22
594,36.749275983688676,1.0,20240117,1,6,8
595,22.76298765048417,1.0,20240117,1,6,12
596,8.261926378364771,1.0,20240117,1,6,21
597,597.737694916832,8.0,20240117,2,1,3
598,77.05770243633171,1.0,20240117,2,3,10
599,8.615413367246614,1.0,20240117,2,6,23
600,8.379346998881156,1.0,20240117,2,6,24
601,1208.4275085474342,8.0,20240117,2,7,1
602,195.30192591368044,1.0,20240117,2,7,6
603,144.10364601200666,3.0,20240117,2,8,8
604,112.52475826714435,1.0,20240117,3,1,12
605,43.07347437470539,1.0,20240117,3,3,15
606,56.03613267840634,1.0,20240117,4,5,14
607,331.54292025419426,1.0,20240117,4,8,1
608,15.19666398284504,1.0,20240117,5,3,23
609,106.78509978019935,2.0,20240117,5,4,6
610,50.927474172252914,1.0,20240117,5,4,13
611,93.50098935959518,1.0,20240117,5,5,6
612,223.19166616091888,1.0,20240117,5,8,1
613,56.33523280448122,1.0,20240117,5,8,13
614,41.9277370101904,1.0,20240117,6,1,18
615,82.67426125388555,1.0,20240117,6,3,6
616,81.17127998864021,1.0,20240117,6,3,7
617,338.08209497139006,1.0,20240117,6,4,1
618,109.35288736191899,1.0,20240117,6,4,6
619,84.56705420151324,1.0,20240117,6,7,10
620,57.56767389661516,1.0,20240117,6,7,14
621,62.95509138108605,1.0,20240118,1,1,23
622,158.51951757778443,1.0,20240118,1,3,6
623,68.71534425042111,1.0,20240118,2,1,21
624,77.15730762050507,1.0,20240118,2,3,14
625,191.61545861710528,1.0,20240118,2,4,8
626,89.3598734187889,1.0,20240118,2,5,14
627,12.965034719200926,1.0,20240118,2,6,21
628,868.6585384172625,2.0,20240118,3,1,2
629,75.04918615404905,1.0,20240118,3,2,14
630,39.54039609959732,1.0,20240118,3,2,18
631,147.8500669005402,1.0,20240118,3,3,6
632,35.5387413901242,1.0,20240118,3,3,18
633,195.56064326449732,1.0,20240118,3,4,6
634,25.221097061556517,1.0,20240118,3,6,15
635,334.96838456250873,1.0,20240118,3,7,4
636,42.47583543292626,1.0,20240118,3,7,23
637,693.0567893262843,17.0,20240118,3,8,1
638,79.11007843419449,1.0,20240118,4,1,18
639,63.38155158057465,1.0,20240118,4,1,21
640,53.19248632739117,1.0,20240118,4,6,8
641,41.61781403454614,1.0,20240118,4,6,10
642,32.94812964223788,1.0,20240118,4,6,12
643,44.81476460048294,1.0,20240118,4,7,23
644,295.78946275055785,5.0,20240118,4,8,3
645,129.71951012748343,1.0,20240118,5,2,7
646,54.18154001698998,1.0,20240118,5,6,5
647,135.29845125604353,1.0,20240118,6,2,6
648,34.430832467428615,1.0,20240118,6,2,17
649,160.84730349566905,3.0,20240118,6,4,6
650,32.44385133746401,1.0,20240118,6,6,10
651,47.231465395820365,1.0,20240118,6,7,17
652,2276.3740573396217,8.0,20240119,1,1,1
653,96.20074339610204,1.0,20240119,1,1,9
654,98.16147951052145,1.0,20240119,1,3,2
655,12.775339672817125,1.0,20240119,1,3,21
656,37.600422701741714,1.0,20240119,1,4,15
657,16.51651261411713,1.0,20240119,1,4,23
658,17.698621301898175,1.0,20240119,1,6,10
659,16.545886633904107,1.0,20240119,1,6,11
660,153.84893837398502,1.0,20240119,1,8,5
661,159.74285119724388,1.0,20240119,2,1,7
662,18.77422480048941,1.0,20240119,2,3,16
663,74.2436900535657,1.0,20240119,2,7,9
664,242.02721362171746,1.0,20240119,3,1,2
665,4.743312948329979,1.0,20240119,3,6,21
666,90.52896562808603,1.0,20240119,3,8,6
667,73.07838709256758,1.0,20240119,4,1,12
668,94.1265038562293,1.0,20240119,4,2,3
669,64.09304895418131,1.0,20240119,4,3,7
670,55.91880682757749,1.0,20240119,4,3,8
671,86.65445396959306,1.0,20240119,4,5,5
672,4.8915549265526135,1.0,20240119,4,6,23
673,4.757524026588901,1.0,20240119,4,6,24
674,18.3940904364718,1.0,20240119,4,8,21
675,81.81474516860673,1.0,20240119,5,2,2
676,29.336674660569535,1.0,20240119,5,2,12
677,12.259121241374404,1.0,20240119,5,2,19
678,56.95855334121807,1.0,20240119,5,3,5
679,26.36767955945712,1.0,20240119,5,3,12
680,21.295326816892885,1.0,20240119,5,3,15
681,15.79984587176592,1.0,20240119,5,4,18
682,39.558957711864394,1.0,20240119,5,5,9
683,37.378537140747284,1.0,20240119,5,6,1
684,117.24101765326117,1.0,20240119,5,7,2
685,19.288239155481506,1.0,20240119,5,8,16
686,83.78208786976943,1.0,20240119,6,2,2
687,21.807400840905924,1.0,20240119,6,3,15
688,13.499705401529939,1.0,20240119,6,3,16
689,12.232423700143526,1.0,20240119,6,3,18
690,17.897831021146615,1.0,20240119,6,8,18
691,82.24946604485623,1.0,20240120,1,2,9
692,37.82644794478728,1.0,20240120,1,8,18
693,34.705407201392674,1.0,20240120,1,8,20
694,29.621877267718737,1.0,20240120,1,8,23
695,53.67777898078383,1.0,20240120,2,1,19
696,33.86626129465098,1.0,20240120,2,2,16
697,159.55686276113454,1.0,20240120,2,3,4
698,22.097724672878698,1.0,20240120,2,3,21
699,69.24388237556981,1.0,20240120,2,4,14
700,29.307823684612586,1.0,20240120,2,5,20
701,749.1157365084039,3.0,20240120,2,7,1
702,120.37209456894911,2.0,20240120,2,7,9
703,164.83747313627507,1.0,20240120,2,8,7
704,112.2990370165145,1.0,20240120,3,1,12
705,40.75942887804401,1.0,20240120,3,1,21
706,165.15248776111216,1.0,20240120,3,2,2
707,127.92383213850749,1.0,20240120,3,2,5
708,109.5814348768277,1.0,20240120,3,2,7
709,50.92023515262255,1.0,20240120,3,2,14
710,21.335450095546268,1.0,20240120,3,2,22
711,21.00885802175796,1.0,20240120,3,2,23
712,130.00499357238945,1.0,20240120,3,3,3
713,116.18001257912003,2.0,20240120,3,5,6
714,39.207445720938914,1.0,20240120,3,6,7
715,10.59323902558098,1.0,20240120,3,6,16
716,8.85410046007025,1.0,20240120,3,6,19
717,483.3600651391712,1.0,20240120,3,8,1
718,106.49695495812512,1.0,20240120,4,1,13
719,90.66176396641377,1.0,20240120,4,3,8
720,84.25148578674893,1.0,20240120,4,5,9
721,30.406437014279305,1.0,20240120,4,7,23
722,42.75226430477144,1.0,20240120,5,2,13
723,55.37906625025098,1.0,20240120,5,3,9
724,15.166179936023399,1.0,20240120,5,3,23
725,71.42440179216682,1.0,20240120,5,4,10
726,45.66784411371136,1.0,20240120,5,4,15
727,6.131208806788846,1.0,20240120,5,6,22
728,27.119622495014642,1.0,20240120,5,7,20
729,22.53530577865871,1.0,20240120,5,8,22
730,33.27712102611445,1.0,20240120,6,1,22
731,39.337716623914034,1.0,20240120,6,2,15
732,122.08954496000253,1.0,20240120,6,3,2
733,20.861959407294428,1.0,20240120,6,4,22
734,19.979737988116938,1.0,20240120,6,4,24
735,59.87180683865608,1.0,20240120,6,5,11
736,14.98491538975823,1.0,20240120,6,6,14
737,175.10584191752872,1.0,20240120,6,7,4
738,107.86987402540593,1.0,20240120,6,7,8
739,57.452194889613466,1.0,20240120,6,7,14
740,51.731856353603575,1.0,20240120,6,8,15
741,446.05998607240093,1.0,20240121,1,1,6
742,102.23334451689068,1.0,20240121,1,3,10
743,28.713232866710648,1.0,20240121,1,3,23
744,38.56926724226002,1.0,20240121,1,4,22
745,28.95986795067102,1.0,20240121,1,6,13
746,344.49873891564135,1.0,20240121,1,7,2
747,49.48577921608505,1.0,20240121,1,8,19
748,182.1811692470168,1.0,20240121,2,1,12
749,63.60569506557017,1.0,20240121,2,6,7
750,45.8556494782384,1.0,20240121,2,8,21
751,43.59260981559119,1.0,20240121,2,8,24
752,83.98888687803655,1.0,20240121,3,2,12
753,34.45203375238992,1.0,20240121,3,4,24
754,164.77405213322828,1.0,20240121,3,5,6
755,103.23986787257944,1.0,20240121,3,5,11
756,55.606550230256865,1.0,20240121,3,6,7
757,24.269777224236027,1.0,20240121,3,6,15
758,55.258731229124805,1.0,20240121,3,7,17
759,40.873680508599186,1.0,20240121,3,7,23
760,52.97438549679434,1.0,20240121,3,8,17
761,50.03705577286442,1.0,20240121,3,8,18
762,167.0096263003643,1.0,20240121,4,2,6
763,76.19509124594649,1.0,20240121,4,2,14
764,33.10431705186286,1.0,20240121,4,3,20
765,50.52626103381601,1.0,20240121,4,4,17
766,37.37317533092027,1.0,20240121,4,4,23
767,119.49093827024325,3.0,20240121,4,5,9
768,79.31466628218745,1.0,20240121,4,5,14
769,44.24077333848183,1.0,20240121,4,5,17
770,143.54366125002102,1.0,20240121,4,7,11
771,678.5326397756689,9.0,20240121,5,1,2
772,29.107678763500058,1.0,20240121,5,4,21
773,149.3956587267206,1.0,20240121,5,7,8
774,191.63309324044505,1.0,20240121,5,8,5
775,62.09206752657629,1.0,20240121,6,2,13
776,25.0729948172592,1.0,20240121,6,2,21
777,50.14499333325469,1.0,20240121,6,3,15
778,151.9664339876064,1.0,20240121,6,4,7
779,81.482440445276,1.0,20240121,6,7,14
780,42.92981890242967,1.0,20240121,6,7,18
781,39.599208507990596,1.0,20240121,6,7,19
782,32.22857414866336,1.0,20240121,6,8,23
783,68.1627629277238,1.0,20240122,1,1,16
784,49.11925717322092,1.0,20240122,1,1,22
785,446.3693442165395,5.0,20240122,1,2,1
786,214.54283691815746,2.0,20240122,1,2,3
787,228.39650927461784,1.0,20240122,1,2,4
788,64.62264987144299,1.0,20240122,1,2,13
789,64.61953400716826,1.0,20240122,1,3,12
790,196.13237638201102,1.0,20240122,1,5,4
791,96.94753030450516,1.0,20240122,1,5,9
792,30.37620171405607,1.0,20240122,1,6,11
793,22.118737740890268,1.0,20240122,1,6,14
794,10.749365175473892,1.0,20240122,1,6,19
795,84.80328372560658,1.0,20240122,1,7,14
796,60.45689338459046,1.0,20240122,2,1,20
797,107.67916864242946,1.0,20240122,2,4,11
798,162.8471145221919,1.0,20240122,2,8,8
799,150.15932035949038,1.0,20240122,3,1,11
800,84.70130016701081,1.0,20240122,3,2,10
801,28.02141313947691,1.0,20240122,3,2,19
802,54.17321039614011,1.0,20240122,3,3,13
803,21.38162107539481,1.0,20240122,3,3,23
804,28.93440758829343,1.0,20240122,3,4,21
805,224.6777461473688,1.0,20240122,3,7,3
806,91.98679228787691,1.0,20240122,3,7,12
807,166.19998563562774,1.0,20240122,3,8,6
808,60.83405214011966,1.0,20240122,4,2,14
809,54.67738970735957,1.0,20240122,4,3,14
810,72.32154660023208,1.0,20240122,4,4,14
811,86.96537665628071,1.0,20240122,4,5,11
812,22.752771371076737,1.0,20240122,4,6,13
813,38.87927329437547,1.0,20240122,4,8,19
814,19.106992440815645,1.0,20240122,5,2,23
815,135.00070400460433,1.0,20240122,5,3,2
816,105.66260288037127,1.0,20240122,5,5,6
817,15.563177573408668,1.0,20240122,5,6,15
818,769.9839046059011,2.0,20240122,6,1,2
819,31.44778423484381,1.0,20240122,6,4,17
820,23.798354112217897,1.0,20240122,6,4,21
821,108.20339855398933,1.0,20240122,6,5,6
822,20.837829052953385,1.0,20240122,6,5,21
823,36.84326882060815,1.0,20240123,1,5,20
824,27.385620940592947,1.0,20240123,1,6,13
825,90.44204428327237,1.0,20240123,1,8,15
826,114.75361877741027,1.0,20240123,2,2,10
827,227.71918238212734,1.0,20240123,2,3,2
828,153.89319179430265,1.0,20240123,2,3,6
829,33.54921958390488,1.0,20240123,2,5,23
830,42.10725262502879,1.0,20240123,2,6,9
831,29.216717816224126,1.0,20240123,2,6,13
832,11.797813208103754,1.0,20240123,2,6,21
833,230.6079887171609,1.0,20240123,2,7,7
834,313.1026869628712,1.0,20240123,2,8,4
835,192.8796151507499,1.0,20240123,2,8,8
836,199.08088639658786,2.0,20240123,3,3,2
837,25.324850590209905,1.0,20240123,3,3,23
838,152.43627393340753,1.0,20240123,3,4,8
839,79.25015225005569,1.0,20240123,3,6,2
840,37.62999346286707,1.0,20240123,3,8,22
841,632.0608453860377,2.0,20240123,4,2,1
842,31.304779421776225,1.0,20240123,4,3,20
843,25.987238820635515,1.0,20240123,4,3,24
844,243.32267040374174,1.0,20240123,4,4,3
845,187.75368901836367,1.0,20240123,4,4,6
846,139.19525963855486,1.0,20240123,4,8,10
847,20.656606932785063,1.0,20240123,5,3,22
848,232.54895908001802,1.0,20240123,5,4,2
849,63.652114575219414,1.0,20240123,5,6,2
850,267.595506223092,2.0,20240123,6,1,5
851,69.33304953949545,1.0,20240123,6,3,11
852,125.37780203531885,1.0,20240123,6,4,8
853,31.79084625163874,1.0,20240123,6,7,23
854,225.13813908929131,1.0,20240123,6,8,4
855,30.476641557705616,1.0,20240123,6,8,23
856,146.91381298971308,1.0,20240124,1,3,2
857,82.28126721385203,1.0,20240124,1,4,11
858,72.04544366294573,1.0,20240124,1,5,11
859,18.849265891984235,1.0,20240124,1,6,13
860,2232.7577999899067,6.0,20240124,2,1,1
861,153.60621806756728,1.0,20240124,2,1,9
862,140.02334727358962,1.0,20240124,2,1,11
863,22.372849752236842,1.0,20240124,2,6,12
864,10.135433127743953,1.0,20240124,2,6,18
865,30.903738666022484,1.0,20240124,2,7,22
866,63.64849874055927,1.0,20240124,3,3,9
867,56.90444563338975,1.0,20240124,3,5,12
868,20.501403030026605,1.0,20240124,3,5,22
869,93.12709428098273,1.0,20240124,3,8,9
870,27.66266807099627,1.0,20240124,4,2,17
871,111.98167124839165,1.0,20240124,4,3,5
872,67.15329926203617,1.0,20240124,4,3,9
873,46.59527451100294,1.0,20240124,4,3,13
874,21.546785895087364,1.0,20240124,4,3,20
875,129.22910216953568,1.0,20240124,4,4,6
876,102.49206042236959,1.0,20240124,4,7,9
877,145.57073550412187,1.0,20240124,5,4,2
878,21.81231869711715,1.0,20240124,5,4,19
879,53.97069791816698,1.0,20240124,5,5,11
880,76.07900353130447,1.0,20240124,5,7,10
881,60.230478931953535,1.0,20240124,5,7,12
882,28.887602744602013,1.0,20240124,5,7,17
883,100.68452666446737,1.0,20240124,6,1,11
884,16.88734981032304,1.0,20240124,6,3,19
885,18.44357282893114,1.0,20240124,6,4,24
886,101.10335385100204,1.0,20240124,6,5,5
887,49.813643781094726,1.0,20240124,6,7,15
888,13.62415996755247,1.0,20240125,1,6,18
889,309.93042188899165,1.0,20240125,1,8,4
890,95.04560821212532,1.0,20240125,1,8,14
891,55.26356002825587,1.0,20240125,1,8,16
892,50.07570619780548,1.0,20240125,1,8,18
893,884.4142180337211,4.0,20240125,2,1,2
894,43.0091818109009,1.0,20240125,2,2,17
895,28.8389556628993,1.0,20240125,2,6,13
896,11.38244563475528,1.0,20240125,2,6,23
897,44.318727040257876,1.0,20240125,2,7,22
898,105.99780641641397,1.0,20240125,2,8,13
899,892.7989101358368,12.0,20240125,3,1,2
900,63.31525225308883,1.0,20240125,3,2,15
901,32.15799642776465,1.0,20240125,3,4,24
902,66.80170257799908,1.0,20240125,4,2,15
903,30.900019347146547,1.0,20240125,4,3,20
904,158.7506886540714,2.0,20240125,4,4,8
905,72.28385151854069,1.0,20240125,4,6,3
906,14.193904791067592,1.0,20240125,4,6,17
907,133.98560383641265,1.0,20240125,4,7,11
908,101.98610346345296,1.0,20240125,4,7,13
909,192.77016038355737,1.0,20240125,5,1,8
910,59.69707692415046,1.0,20240125,5,1,16
911,42.360229824334766,1.0,20240125,5,1,23
912,88.39521181087895,1.0,20240125,5,4,11
913,121.28518158441958,1.0,20240125,5,5,7
914,27.243178264326243,1.0,20240125,5,5,20
915,59.04188710792003,1.0,20240125,5,6,4
916,82.80519614085114,1.0,20240125,5,8,12
917,22.248480264453196,1.0,20240125,6,2,24
918,20.56019941630999,1.0,20240125,6,3,23
919,163.94167325611528,1.0,20240125,6,5,3
920,8.184607591047978,1.0,20240125,6,6,23
921,111.72765088667563,1.0,20240125,6,7,10
922,84.79635553284496,1.0,20240125,6,8,12
923,30.082589021983942,1.0,20240125,6,8,23
924,25.730521357323553,1.0,20240126,1,3,21
925,388.6130552859715,1.0,20240126,1,4,2
926,176.72457611293325,2.0,20240126,1,4,6
927,39.37832101076152,1.0,20240126,1,5,17
928,76.53342165171016,1.0,20240126,2,1,17
929,163.3775577929713,1.0,20240126,2,3,5
930,80.79373597378004,2.0,20240126,2,4,15
931,34.51734414703454,1.0,20240126,2,4,24
932,42.01129109118527,1.0,20240126,2,5,17
933,208.56130628747218,1.0,20240126,2,8,6
934,73.56551574265967,1.0,20240126,3,2,12
935,66.12356377539564,1.0,20240126,3,2,13
936,83.51871633100654,2.0,20240126,3,3,10
937,75.200585380835,1.0,20240126,3,4,14
938,31.508855600130467,1.0,20240126,3,4,22
939,32.26086915107633,1.0,20240126,4,2,20
940,225.32048595917527,2.0,20240126,4,5,2
941,80.7941621931757,1.0,20240126,4,5,12
942,260.05903994367503,3.0,20240126,4,7,3
943,120.53175947638572,1.0,20240126,4,8,11
944,1354.9349832586802,5.0,20240126,5,1,1
945,127.63625495161358,2.0,20240126,5,2,5
946,20.961629384304313,1.0,20240126,5,2,23
947,79.67479787988545,1.0,20240126,5,5,9
948,21.22196537546164,1.0,20240126,5,5,24
949,28.202524684684516,1.0,20240126,5,8,21
950,40.70579531470361,1.0,20240126,6,1,23
951,25.149491078173426,1.0,20240126,6,2,20
952,64.21947425427106,1.0,20240126,6,3,11
953,25.564498954113294,1.0,20240126,6,6,11
954,7.799658089609333,1.0,20240126,6,6,22
955,134.0016151123572,1.0,20240126,6,7,8
956,29.446150803097392,1.0,20240126,6,7,23
957,79.57113025782097,1.0,20240126,6,8,12
958,109.76204807261503,1.0,20240127,1,2,17
959,95.12170038554333,1.0,20240127,1,2,20
960,93.18350661253196,1.0,20240127,1,3,18
961,587.712615238145,2.0,20240127,1,4,5
962,352.44018678394167,1.0,20240127,1,4,9
963,209.74830738966688,1.0,20240127,2,1,18
964,451.79186750327494,6.0,20240127,2,2,7
965,141.0317647744333,1.0,20240127,2,6,8
966,122.35681155216604,1.0,20240127,3,7,19
967,177.5044266186812,1.0,20240127,4,1,20
968,81.7385721091825,1.0,20240127,4,2,21
969,432.2305630573955,1.0,20240127,4,4,8
970,111.280364062383,1.0,20240127,4,4,20
971,129.0943815721956,1.0,20240127,4,7,19
972,30.667111951915754,1.0,20240127,5,6,16
973,574.416637441491,2.0,20240127,5,7,3
974,85.3580498432388,1.0,20240127,5,7,21
975,193.85786385378427,1.0,20240127,5,8,14
976,108.13160058095879,1.0,20240127,5,8,17
977,56.849485745319285,1.0,20240127,6,3,22
978,157.13777956672635,1.0,20240127,6,5,14
979,22.79878752997861,1.0,20240127,6,6,21
980,262.8137646716151,4.0,20240128,1,2,3
981,40.413178259462704,1.0,20240128,1,3,19
982,13.657874378388469,1.0,20240128,1,6,23
983,13.283642212540782,1.0,20240128,1,6,24
984,191.20747582898792,2.0,20240128,1,7,9
985,167.0942654975508,1.0,20240128,1,8,11
986,141.50195458112017,2.0,20240128,1,8,12
987,51.358756112977375,1.0,20240128,1,8,21
988,104.40688842388168,1.0,20240128,2,1,17
989,114.79483729686532,1.0,20240128,2,2,12
990,222.87965282780323,5.0,20240128,2,3,5
991,42.88505526230084,1.0,20240128,2,3,20
992,88.72396913511885,1.0,20240128,2,6,5
993,53.20609332424011,1.0,20240128,2,6,9
994,17.163362670885203,1.0,20240128,2,6,19
995,135.6916865462771,1.0,20240128,2,8,13
996,166.9113595158861,1.0,20240128,3,3,7
997,259.46375109830404,1.0,20240128,3,7,6
998,57.22144139340801,1.0,20240128,3,7,20
999,49.96757369064326,1.0,20240128,3,7,21
1000,155.84767547874327,3.0,20240128,3,8,11
1001,205.57938501311375,1.0,20240128,4,3,5
1002,307.4588794641395,3.0,20240128,4,4,3
1003,89.01647694107375,1.0,20240128,4,5,15
1004,95.82658176829543,1.0,20240128,5,4,12
1005,208.3960212582917,1.0,20240128,5,7,6
1006,409.91176945211146,2.0,20240128,5,8,1
1007,38.190147828259086,1.0,20240128,5,8,22
1008,257.17312481174343,1.0,20240128,6,4,4
1009,111.30600365202294,1.0,20240128,6,5,9
1010,213.40717652778437,1.0,20240128,6,7,6
1011,37.45464015510459,1.0,20240128,6,8,24
1012,557.635525249732,1.0,20240129,1,1,5
1013,387.400509369186,2.0,20240129,1,3,1
1014,195.9541055896036,2.0,20240129,1,3,4
1015,159.66651093912913,1.0,20240129,1,4,8
1016,56.09774540306498,1.0,20240129,1,6,6
1017,10.559489965770577,1.0,20240129,1,6,23
1018,114.11881367250744,1.0,20240129,1,7,12
1019,38.81148770888918,1.0,20240129,1,8,23
1020,252.12629302114266,1.0,20240129,2,8,5
1021,190.60364088656863,1.0,20240129,3,1,9
1022,147.13762586668787,1.0,20240129,3,1,12
1023,53.40424776675125,1.0,20240129,3,1,21
1024,100.51238604078809,1.0,20240129,3,2,9
1025,384.2180142437614,1.0,20240129,3,3,1
1026,325.89732013478255,1.0,20240129,3,4,2
1027,77.4220023431076,1.0,20240129,3,6,2
1028,29.71278652042895,1.0,20240129,4,2,21
1029,40.87078875699917,1.0,20240129,4,5,17
1030,242.58405975776273,1.0,20240129,4,7,5
1031,222.72910071210816,1.0,20240129,5,1,6
1032,117.45333535688266,1.0,20240129,5,2,6
1033,72.55934286932191,1.0,20240129,5,3,9
1034,73.50802261035938,1.0,20240129,5,7,14
1035,29.074469840046817,1.0,20240129,5,8,23
1036,142.9075515472383,1.0,20240129,6,1,11
1037,20.66535529260952,1.0,20240129,6,3,22
1038,28.84194393935036,1.0,20240129,6,6,10
1039,26.963429895566378,1.0,20240129,6,6,11
1040,10.951439690705286,1.0,20240129,6,6,17
1041,213.82719708775696,2.0,20240129,6,7,3
1042,29.83391084955303,1.0,20240130,1,2,22
1043,33.71745876671753,1.0,20240130,1,3,18
1044,185.53858881158325,2.0,20240130,1,4,6
1045,77.47851299850674,1.0,20240130,1,5,13
1046,47.21492320453384,1.0,20240130,1,7,20
1047,1501.2115179189504,5.0,20240130,2,1,2
1048,146.93160488647416,1.0,20240130,2,3,7
1049,37.839028748451774,1.0,20240130,2,4,22
1050,91.96194378474263,1.0,20240130,2,5,12
1051,10.906496912206347,1.0,20240130,2,6,24
1052,195.6523442813351,1.0,20240130,2,7,8
1053,58.08491151879181,1.0,20240130,2,8,16
1054,188.64537772748528,1.0,20240130,3,2,3
1055,77.23454358361032,1.0,20240130,3,2,12
1056,149.95455079319106,1.0,20240130,3,3,5
1057,130.83173499062255,3.0,20240130,3,3,6
1058,128.29478374510748,3.0,20240130,3,8,10
1059,96.22543459076908,1.0,20240130,4,2,11
1060,81.30982734711574,1.0,20240130,4,6,2
1061,37.768504574093896,1.0,20240130,4,6,9
1062,210.67604661785163,1.0,20240130,4,7,6
1063,38.607979728350166,1.0,20240130,4,8,22
1064,20.236593153948167,1.0,20240130,5,3,21
1065,138.99070669562894,1.0,20240130,5,4,6
1066,139.48832558736552,1.0,20240130,5,5,5
1067,194.48004480358412,3.0,20240130,6,1,8
1068,82.29081431157142,1.0,20240130,6,2,9
1069,85.65996009039455,1.0,20240130,6,5,9
1070,27.632417070079843,1.0,20240130,6,5,19
