TradeKey,DateKey,ItemKey,SellerKey,BuyerSellerKey,Quantity,UnitPrice,TotalPrice
610,20230114,73,201,30,15,26.56,398.4
611,20230307,26,155,266,15,54.31,814.65
612,20230218,1,11,167,19,65.56,1245.64
613,20230119,69,159,227,7,10817.62,75723.34
614,20230119,6,235,232,16,13.75,220.0
615,20230202,160,377,91,20,58.62,1172.4
616,20230301,162,32,18,8,114.6,916.8
617,20230110,194,318,398,5,18.47,92.35
618,20230330,20,241,316,8,355.82,2846.56
619,20230212,90,107,222,9,45.66,410.94
620,20230119,68,128,136,11,121.2,1333.2
621,20230122,184,217,108,2,10.25,20.5
622,20230204,196,360,98,14,80.69,1129.66
623,20230331,14,28,172,11,70.14,771.54
624,20230220,9,392,169,8,10683.46,85467.68
625,20230219,84,265,307,3,11.12,33.36
626,20230106,37,152,284,1,11.57,11.57
627,20230125,9,27,78,3,10451.3,31353.9
628,20230103,73,249,55,10,24.12,241.2
629,20230315,166,174,202,18,32.64,587.52
630,20230331,184,95,362,5,10.42,52.1
631,20230308,67,369,227,13,86.36,1122.68
632,20230313,105,86,134,17,8759.41,148909.97
633,20230226,133,271,179,12,73.06,876.72
634,20230318,187,206,361,18,1262.19,22719.42
635,20230208,108,303,307,9,341.36,3072.24
636,20230309,114,143,306,17,1107.77,18832.09
637,20230108,98,379,217,11,2210.26,24312.86
638,20230218,197,278,111,1,327.24,327.24
639,20230212,1,300,380,12,73.64,883.68
640,20230213,130,138,332,10,83.82,838.2
641,20230201,159,233,81,13,16590.15,215671.95
642,20230104,152,336,277,8,18.88,151.04
643,20230208,133,26,61,10,60.86,608.6
644,20230329,198,340,191,14,370.73,5190.22
645,20230306,58,115,48,2,2.42,4.84
646,20230326,75,353,89,6,7441.8,44650.8
647,20230307,62,235,73,19,37.8,718.2
648,20230121,183,288,150,10,22.19,221.9
649,20230128,197,335,143,3,287.87,863.61
650,20230131,113,41,175,15,7.42,111.3
651,20230225,59,341,36,4,28788.32,115153.28
652,20230119,175,359,340,17,6036.03,102612.51
653,20230120,120,113,197,6,602.61,3615.66
654,20230113,142,271,30,8,58.07,464.56
655,20230115,55,223,46,17,15.16,257.72
656,20230130,79,227,392,3,158.79,476.37
657,20230210,63,93,184,2,1597.73,3195.46
658,20230327,1,345,159,12,63.29,759.48
659,20230311,181,45,362,18,43997.46,791954.28
660,20230111,134,357,73,1,1360.2,1360.2
661,20230331,55,94,114,13,16.06,208.78
662,20230112,114,148,137,20,843.85,16877.0
663,20230325,77,138,395,20,16082.7,321654.0
664,20230317,162,199,342,19,109.91,2088.29
665,20230130,120,50,62,12,509.1,6109.2
666,20230304,45,318,371,6,65.23,391.38
667,20230330,26,370,212,17,60.88,1034.96
668,20230203,37,71,248,10,12.29,122.9
669,20230206,167,96,86,18,1.45,26.1
670,20230111,157,376,227,14,1731.12,24235.68
671,20230214,69,249,81,12,11626.54,139518.48
672,20230114,153,28,163,17,59068.58,1004165.86
673,20230316,181,257,357,9,42680.08,384120.72
674,20230115,123,58,374,17,4.36,74.12
675,20230108,17,379,329,4,4296.08,17184.32
676,20230117,153,47,294,2,50597.57,101195.14
677,20230101,99,320,152,12,48.32,579.84
678,20230128,186,201,365,20,53822.6,1076452.0
679,20230305,45,125,113,11,69.14,760.54
680,20230326,121,136,72,2,2416.54,4833.08
681,20230207,196,272,167,12,70.09,841.08
682,20230215,7,163,338,3,431.61,1294.83
683,20230108,77,212,271,3,16879.78,50639.34
684,20230323,106,202,273,12,252.57,3030.84
685,20230211,144,56,169,19,3.09,58.71
686,20230113,65,190,229,1,6.71,6.71
687,20230119,10,153,69,6,31.3,187.8
688,20230309,197,180,206,4,456.58,1826.32
689,20230114,98,152,44,12,2181.18,26174.16
690,20230105,197,284,393,2,274.7,549.4
691,20230311,20,147,301,8,358.36,2866.88
692,20230307,120,52,178,20,655.73,13114.6
693,20230228,79,249,383,13,140.83,1830.79
694,20230327,194,96,230,16,17.95,287.2
695,20230122,52,265,222,6,80.68,484.08
696,20230214,17,185,184,15,4057.69,60865.35
697,20230129,149,52,376,3,2.3,6.9
698,20230123,93,299,113,4,68.96,275.84
699,20230324,173,398,366,2,44.39,88.78
700,20230113,79,232,160,12,151.38,1816.56
701,20230211,97,61,287,16,31.73,507.68
702,20230129,191,174,204,4,19.86,79.44
703,20230209,116,218,241,6,912.66,5475.96
704,20230205,60,207,309,1,1939.23,1939.23
705,20230227,84,238,350,10,11.29,112.9
706,20230212,174,147,175,3,93.73,281.19
707,20230321,25,168,186,6,82.46,494.76
708,20230303,126,12,19,17,78130.25,1328214.25
709,20230109,22,369,387,2,2209.63,4419.26
710,20230107,123,261,263,3,3.65,10.95
711,20230117,59,116,232,12,28473.79,341685.48
712,20230328,138,1,277,3,2.56,7.68
713,20230314,92,225,25,16,30.46,487.36
714,20230127,107,338,130,9,123.66,1112.94
715,20230127,55,106,129,3,16.47,49.41
716,20230215,134,232,191,6,1427.4,8564.4
717,20230120,7,173,396,1,406.03,406.03
718,20230226,198,245,365,9,396.57,3569.13
719,20230314,120,376,112,3,599.39,1798.17
720,20230110,35,318,160,17,56.74,964.58
721,20230315,70,61,60,17,4.43,75.31
722,20230319,189,117,382,11,5.6,61.6
723,20230227,26,198,253,3,57.15,171.45
724,20230102,112,372,116,13,14605.48,189871.24
725,20230312,163,25,351,9,196.42,1767.78
726,20230321,40,302,193,10,55.6,556.0
727,20230121,112,166,348,2,15940.43,31880.86
728,20230116,65,109,126,1,6.71,6.71
729,20230114,21,200,214,18,22.16,398.88
730,20230321,8,137,263,19,2.57,48.83
731,20230101,61,149,127,4,537.77,2151.08
732,20230227,115,375,40,3,3776.13,11328.39
733,20230208,83,223,22,3,34.48,103.44
734,20230128,58,189,230,17,1.84,31.28
735,20230328,197,101,295,15,280.39,4205.85
736,20230304,112,352,338,5,13545.73,67728.65
737,20230208,174,160,378,10,115.21,1152.1
738,20230221,155,241,46,7,92.82,649.74
739,20230118,164,398,381,19,52.43,996.17
740,20230321,29,370,193,1,63.24,63.24
741,20230304,70,330,183,8,2.72,21.76
742,20230212,109,71,378,18,758.46,13652.28
743,20230108,169,49,233,6,38.56,231.36
744,20230305,55,208,17,11,22.15,243.65
745,20230202,45,40,286,4,70.09,280.36
746,20230306,194,112,399,15,20.55,308.25
747,20230113,148,10,389,14,86.94,1217.16
748,20230202,126,289,88,7,90079.81,630558.67
749,20230124,4,277,246,3,11184.39,33553.17
750,20230126,184,95,40,9,8.41,75.69
751,20230317,44,142,354,13,98.17,1276.21
752,20230108,33,153,11,4,44.06,176.24
753,20230325,106,245,310,17,178.58,3035.86
754,20230211,132,6,381,16,3099.7,49595.2
755,20230311,18,273,92,13,217.6,2828.8
756,20230107,115,9,250,8,4027.74,32221.92
757,20230318,159,112,239,11,15463.83,170102.13
758,20230315,172,143,75,9,60.93,548.37
759,20230221,45,141,279,19,50.12,952.28
760,20230111,40,362,98,15,31.83,477.45
761,20230311,183,298,115,9,25.01,225.09
762,20230115,47,164,122,5,92.88,464.4
763,20230305,68,351,182,4,124.06,496.24
764,20230113,189,350,259,5,4.27,21.35
765,20230129,45,120,187,10,75.0,750.0
766,20230220,123,142,183,12,3.68,44.16
767,20230130,124,351,133,18,23.16,416.88
768,20230304,166,198,252,17,31.03,527.51
769,20230108,119,58,43,9,78.89,710.01
770,20230113,150,349,217,1,4.04,4.04
771,20230128,22,173,360,14,2017.32,28242.48
772,20230219,166,340,30,1,37.3,37.3
773,20230305,114,163,45,4,1105.76,4423.04
774,20230303,114,322,202,10,1024.69,10246.9
775,20230228,28,72,177,3,13662.47,40987.41
776,20230210,154,129,120,8,1350.55,10804.4
777,20230101,16,14,294,10,1.5,15.0
778,20230309,130,1,291,16,133.24,2131.84
779,20230106,195,77,21,16,3445.88,55134.08
780,20230103,134,350,233,5,1418.46,7092.3
781,20230109,144,145,341,2,3.39,6.78
782,20230215,194,247,337,16,19.6,313.6
783,20230205,90,177,26,10,42.69,426.9
784,20230224,170,378,376,1,2991.86,2991.86
785,20230318,139,309,61,11,7773.75,85511.25
786,20230202,161,332,284,8,10.85,86.8
787,20230107,22,227,291,10,2204.38,22043.8
788,20230112,136,36,8,13,234.01,3042.13
789,20230116,196,298,14,9,65.71,591.39
790,20230217,184,235,70,5,11.01,55.05
791,20230327,118,157,206,11,15.68,172.48
792,20230330,131,9,304,16,221.63,3546.08
793,20230226,157,390,265,10,1785.4,17854.0
794,20230313,70,273,146,1,4.54,4.54
795,20230224,182,381,69,2,22.02,44.04
796,20230215,163,7,260,4,176.35,705.4
797,20230117,158,399,188,13,26.48,344.24
798,20230304,195,118,265,17,3410.19,57973.23
799,20230323,174,192,198,18,146.89,2644.02
800,20230119,24,79,176,18,78.1,1405.8
801,20230308,93,163,99,9,126.5,1138.5
802,20230116,162,138,225,17,96.97,1648.49
803,20230323,197,245,206,4,469.46,1877.84
804,20230316,165,338,272,1,55.14,55.14
805,20230209,76,268,238,12,17.02,204.24
806,20230222,105,298,271,8,7322.82,58582.56
807,20230321,198,353,323,3,389.66,1168.98
808,20230129,22,144,81,4,2193.53,8774.12
809,20230101,66,215,138,10,6622.62,66226.2
810,20230128,160,310,32,7,60.48,423.36
811,20230104,11,188,333,10,35.15,351.5
812,20230305,74,175,111,13,5.37,69.81
813,20230125,197,283,69,5,239.89,1199.45
814,20230116,58,33,315,13,2.0,26.0
815,20230114,184,134,129,7,10.18,71.26
816,20230121,61,252,20,12,573.51,6882.12
817,20230111,68,242,325,16,99.95,1599.2
818,20230303,114,248,124,10,1019.77,10197.7
819,20230310,167,322,340,6,1.13,6.78
820,20230206,197,148,214,19,247.83,4708.77
821,20230101,7,9,371,8,479.42,3835.36
822,20230117,14,171,346,2,56.45,112.9
823,20230205,47,387,297,3,110.34,331.02
824,20230204,195,40,126,1,3870.15,3870.15
825,20230103,60,83,284,3,2206.4,6619.2
826,20230117,126,143,223,7,79000.87,553006.09
827,20230220,120,315,323,3,539.65,1618.95
828,20230120,29,18,308,7,62.95,440.65
829,20230101,74,31,60,16,4.06,64.96
830,20230204,111,305,113,13,2.12,27.56
831,20230307,122,144,271,17,12216.04,207672.68
832,20230211,10,327,280,16,30.4,486.4
833,20230113,168,346,105,19,29.25,555.75
834,20230205,39,227,52,8,149.55,1196.4
835,20230304,123,336,332,2,4.02,8.04
836,20230309,146,375,278,18,21798.25,392368.5
837,20230105,146,210,47,8,19808.03,158464.24
838,20230223,65,367,292,14,7.76,108.64
839,20230121,157,195,394,6,1405.65,8433.9
840,20230228,131,70,371,2,202.07,404.14
841,20230317,108,226,149,2,369.75,739.5
842,20230130,140,332,136,7,168.81,1181.67
843,20230303,162,167,61,9,115.99,1043.91
844,20230316,186,26,329,2,68453.04,136906.08
845,20230211,169,67,389,12,33.75,405.0
846,20230311,32,286,227,18,264.97,4769.46
847,20230204,197,232,179,12,333.04,3996.48
848,20230214,153,138,223,13,64390.17,837072.21
849,20230314,195,341,294,15,3481.37,52220.55
850,20230311,153,51,103,1,60794.49,60794.49
851,20230111,9,183,277,20,10196.75,203935.0
852,20230312,58,94,257,18,2.33,41.94
853,20230214,174,245,295,14,69.88,978.32
854,20230129,65,185,212,16,5.13,82.08
855,20230310,49,181,92,9,86.71,780.39
856,20230201,69,246,259,12,11255.76,135069.12
857,20230118,194,262,72,7,20.08,140.56
858,20230308,62,259,217,8,38.74,309.92
859,20230116,84,250,6,11,9.49,104.39
860,20230129,181,41,134,14,43834.26,613679.64
861,20230114,197,206,372,8,289.72,2317.76
862,20230225,189,361,332,10,4.73,47.3
863,20230215,151,58,159,2,12.14,24.28
864,20230305,180,142,84,15,402.17,6032.55
865,20230124,70,373,371,13,2.88,37.44
866,20230311,160,142,319,6,58.57,351.42
867,20230114,161,12,98,10,9.73,97.3
868,20230202,198,225,241,14,334.32,4680.48
869,20230331,42,29,312,11,5471.3,60184.3
870,20230124,167,212,375,7,0.95,6.65
871,20230219,120,162,31,4,555.14,2220.56
872,20230325,105,116,132,4,8051.17,32204.68
873,20230320,101,395,212,14,18.5,259.0
874,20230218,160,398,149,12,57.49,689.88
875,20230215,184,236,353,18,10.43,187.74
876,20230112,122,357,297,1,11735.85,11735.85
877,20230302,59,193,147,13,24211.51,314749.63
878,20230113,181,53,153,17,36254.72,616330.24
879,20230119,89,183,149,1,18.91,18.91
880,20230228,111,244,112,2,2.29,4.58
881,20230121,176,135,15,9,42.66,383.94
882,20230301,22,221,181,18,2359.51,42471.18
883,20230320,130,304,269,3,168.71,506.13
884,20230213,150,386,66,1,4.46,4.46
885,20230203,2,176,380,16,68.3,1092.8
886,20230107,168,309,177,5,25.95,129.75
887,20230127,173,77,81,2,22.95,45.9
888,20230310,68,148,34,20,112.57,2251.4
889,20230312,39,359,138,12,104.82,1257.84
890,20230225,118,281,45,10,14.66,146.6
891,20230321,156,191,115,11,109.39,1203.29
892,20230322,22,175,322,11,2340.13,25741.43
893,20230221,96,263,269,14,304.76,4266.64
894,20230304,152,66,372,1,19.35,19.35
895,20230215,160,376,361,4,58.13,232.52
896,20230325,143,57,172,16,7995.58,127929.28
897,20230119,78,228,299,20,6.12,122.4
898,20230324,195,318,298,6,3606.86,21641.16
899,20230205,167,353,208,6,1.61,9.66
900,20230311,17,343,69,12,4358.2,52298.4
901,20230316,22,74,39,1,2265.27,2265.27
902,20230118,57,323,82,3,45.04,135.12
903,20230324,147,174,167,7,579.0,4053.0
904,20230107,158,364,331,12,35.38,424.56
905,20230309,33,152,139,14,51.15,716.1
906,20230328,54,338,108,16,17.88,286.08
907,20230329,30,312,150,11,1241.64,13658.04
908,20230108,83,176,70,4,28.05,112.2
909,20230312,178,250,83,11,363.34,3996.74
910,20230118,197,282,112,2,229.8,459.6
911,20230220,197,104,4,6,264.5,1587.0
912,20230204,131,2,301,13,248.85,3235.05
913,20230301,96,102,3,15,310.7,4660.5
914,20230214,117,169,13,17,7.33,124.61
915,20230219,124,319,299,15,27.16,407.4
916,20230118,35,63,268,9,63.44,570.96
917,20230201,36,266,331,8,95.37,762.96
918,20230314,142,374,333,19,82.7,1571.3
919,20230111,14,14,323,15,54.25,813.75
920,20230225,165,174,289,14,36.72,514.08
921,20230126,94,17,255,17,841.4,14303.8
922,20230304,181,316,150,2,46840.99,93681.98
923,20230308,148,37,111,8,160.63,1285.04
924,20230109,105,162,301,18,6273.66,112925.88
925,20230315,96,39,191,18,564.88,10167.84
926,20230101,146,107,307,2,22741.03,45482.06
927,20230329,85,248,88,9,86.77,780.93
928,20230326,164,324,351,14,58.43,818.02
929,20230111,120,310,95,12,532.98,6395.76
930,20230326,60,157,165,12,2389.27,28671.24
931,20230102,161,299,211,2,9.93,19.86
932,20230213,178,140,25,7,342.82,2399.74
933,20230308,21,185,390,13,20.23,262.99
934,20230118,15,233,232,19,8404.85,159692.15
935,20230223,92,349,245,3,15.76,47.28
936,20230309,197,131,204,12,401.6,4819.2
937,20230104,151,212,120,19,11.19,212.61
938,20230206,93,188,270,20,62.45,1249.0
939,20230311,186,127,157,7,68625.8,480380.6
940,20230130,23,86,319,11,813.43,8947.73
941,20230127,109,63,102,12,688.35,8260.2
942,20230101,68,357,87,4,114.13,456.52
943,20230218,184,293,235,3,11.31,33.93
944,20230124,90,1,241,11,41.71,458.81
945,20230121,193,43,138,11,25.49,280.39
946,20230215,76,136,224,14,21.94,307.16
947,20230305,122,20,281,11,14600.71,160607.81
948,20230227,6,11,236,17,14.71,250.07
949,20230316,14,293,399,9,99.89,899.01
950,20230122,40,130,19,9,25.98,233.82
951,20230109,185,248,338,2,2015.58,4031.16
952,20230310,170,131,57,20,2810.86,56217.2
953,20230305,15,329,389,1,9364.07,9364.07
954,20230228,43,126,262,7,2722.8,19059.6
955,20230330,120,99,32,17,585.35,9950.95
956,20230217,149,171,332,5,2.23,11.15
957,20230311,51,257,144,19,875.25,16629.75
958,20230127,148,225,191,14,122.53,1715.42
959,20230112,38,143,121,8,146.34,1170.72
960,20230108,139,392,227,20,7938.66,158773.2
961,20230206,185,230,348,19,1916.05,36404.95
962,20230214,197,270,78,18,293.18,5277.24
963,20230313,87,284,31,19,465.61,8846.59
964,20230201,55,85,234,13,13.84,179.92
965,20230213,20,198,237,6,376.0,2256.0
966,20230310,171,10,303,20,84.68,1693.6
967,20230105,105,79,378,6,5810.08,34860.48
968,20230218,151,81,113,8,11.41,91.28
969,20230320,111,159,234,4,2.28,9.12
970,20230121,81,180,345,13,14.69,190.97
971,20230101,135,323,352,8,374.31,2994.48
972,20230215,84,388,338,11,11.51,126.61
973,20230108,70,143,371,6,2.84,17.04
974,20230203,69,20,97,8,11859.22,94873.76
975,20230221,156,206,119,7,71.16,498.12
976,20230123,131,391,175,3,223.48,670.44
977,20230215,29,104,398,10,73.03,730.3
978,20230121,2,317,357,16,53.36,853.76
979,20230102,1,301,141,3,64.95,194.85
980,20230303,17,98,266,5,3521.98,17609.9
981,20230313,48,76,276,1,339.34,339.34
982,20230326,64,117,284,17,6694.68,113809.56
983,20230122,140,338,117,17,190.34,3235.78
984,20230116,154,184,397,19,1196.23,22728.37
985,20230117,194,47,25,3,16.89,50.67
986,20230112,168,115,149,19,26.2,497.8
987,20230329,156,223,10,4,66.1,264.4
988,20230210,17,218,3,12,4131.09,49573.08
989,20230224,23,74,37,1,743.43,743.43
990,20230214,62,228,29,12,38.81,465.72
991,20230107,42,127,66,15,5627.35,84410.25
992,20230317,45,232,289,19,80.54,1530.26
993,20230220,55,73,35,11,15.21,167.31
994,20230113,141,21,7,4,31.17,124.68
995,20230330,135,257,129,20,380.09,7601.8
996,20230328,150,295,276,4,4.23,16.92
997,20230317,5,396,110,20,90.88,1817.6
998,20230328,106,158,219,4,166.05,664.2
999,20230317,130,270,339,6,156.87,941.22
1000,20230221,168,90,49,17,29.47,500.99
1001,20230101,112,201,183,7,14101.74,98712.18
1002,20230227,112,266,201,14,14457.99,202411.86
1003,20230202,39,150,296,11,151.28,1664.08
1004,20230109,193,152,216,3,24.01,72.03
1005,20230206,198,394,117,1,303.7,303.7
1006,20230226,92,3,332,11,18.21,200.31
1007,20230220,72,213,361,18,10595.91,190726.38
1008,20230117,171,316,365,17,42.67,725.39
1009,20230307,84,377,288,2,12.1,24.2
1010,20230106,106,35,369,10,146.28,1462.8
1011,20230305,115,83,250,13,4037.97,52493.61
1012,20230224,28,149,334,13,13006.78,169088.14
1013,20230206,27,191,373,5,35.35,176.75
1014,20230110,29,244,97,2,61.38,122.76
1015,20230116,127,68,346,4,182.48,729.92
1016,20230110,125,230,269,5,246.47,1232.35
1017,20230301,75,254,215,17,5964.63,101398.71
1018,20230226,178,36,16,4,340.29,1361.16
1019,20230124,138,328,127,13,2.58,33.54
1020,20230221,161,264,42,14,10.14,141.96
1021,20230324,61,313,3,18,496.91,8944.38
1022,20230211,92,133,37,16,21.75,348.0
1023,20230305,97,244,316,3,31.37,94.11
1024,20230217,21,242,323,12,22.96,275.52
1025,20230310,71,253,275,8,6296.87,50374.96
1026,20230129,105,102,39,6,7818.24,46909.44
1027,20230201,189,112,267,15,3.75,56.25
1028,20230101,93,352,51,12,71.57,858.84
1029,20230124,145,322,252,18,1252.2,22539.6
1030,20230101,99,140,98,17,50.68,861.56
1031,20230205,155,20,330,10,72.38,723.8
1032,20230204,87,83,5,12,821.79,9861.48
1033,20230226,64,223,29,16,6296.09,100737.44
1034,20230114,37,209,341,9,12.25,110.25
1035,20230130,177,348,319,16,58.58,937.28
1036,20230317,102,76,393,3,13.1,39.3
1037,20230121,27,26,90,18,32.51,585.18
1038,20230210,87,233,272,14,559.37,7831.18
1039,20230124,122,35,148,18,11345.71,204222.78
1040,20230123,105,297,294,11,6731.06,74041.66
1041,20230328,194,263,166,4,16.05,64.2
1042,20230329,27,248,199,9,38.13,343.17
1043,20230104,71,5,19,6,4713.65,28281.9
1044,20230121,34,280,157,2,16.81,33.62
1045,20230321,57,138,186,6,61.5,369.0
1046,20230222,178,32,183,17,336.12,5714.04
1047,20230312,164,216,143,11,59.65,656.15
1048,20230210,172,198,355,11,37.1,408.1
1049,20230310,14,2,127,8,104.43,835.44
1050,20230120,100,9,56,6,35.77,214.62
1051,20230225,146,165,118,17,20355.1,346036.7
1052,20230325,101,365,166,7,19.52,136.64
1053,20230314,106,135,115,5,239.82,1199.1
1054,20230324,37,81,259,20,13.02,260.4
1055,20230111,22,240,205,20,2233.52,44670.4
1056,20230328,148,176,346,15,112.18,1682.7
1057,20230223,40,97,83,14,18.54,259.56
1058,20230204,110,42,156,10,862.92,8629.2
1059,20230310,55,75,19,14,23.52,329.28
1060,20230215,61,310,197,11,590.6,6496.6
1061,20230331,120,190,112,1,571.28,571.28
1062,20230215,149,214,102,4,2.34,9.36
1063,20230319,18,149,321,11,234.04,2574.44
1064,20230131,121,367,60,6,2000.52,12003.12
1065,20230224,194,176,353,15,20.34,305.1
1066,20230222,16,58,83,18,1.47,26.46
1067,20230301,18,287,125,1,247.32,247.32
1068,20230118,174,160,353,7,70.44,493.08
1069,20230215,71,253,382,1,5177.92,5177.92
1070,20230119,74,273,325,13,5.07,65.91
1071,20230107,177,335,359,1,47.44,47.44
1072,20230305,73,328,383,2,32.46,64.92
1073,20230119,122,283,143,10,10146.13,101461.3
1074,20230306,84,120,233,1,11.26,11.26
1075,20230104,30,377,391,1,1577.6,1577.6
1076,20230218,131,22,393,2,238.7,477.4
1077,20230218,61,140,35,1,645.83,645.83
1078,20230211,135,17,296,17,392.65,6675.05
1079,20230301,95,357,58,9,384.87,3463.83
1080,20230130,126,317,29,13,88942.03,1156246.39
1081,20230311,111,24,33,10,2.09,20.9
1082,20230328,124,35,255,12,25.5,306.0
1083,20230220,132,159,230,4,3065.59,12262.36
1084,20230329,156,101,226,14,70.28,983.92
1085,20230222,13,387,231,7,1.55,10.85
1086,20230303,139,96,208,9,8209.26,73883.34
1087,20230129,100,85,138,15,43.35,650.25
1088,20230322,75,364,272,20,7036.29,140725.8
1089,20230107,152,180,151,7,19.75,138.25
1090,20230128,1,321,31,8,74.5,596.0
1091,20230104,151,187,153,15,10.87,163.05
1092,20230326,106,137,265,2,177.31,354.62
1093,20230107,65,252,288,13,6.26,81.38
1094,20230302,195,54,392,3,3269.46,9808.38
1095,20230206,96,101,61,20,800.71,16014.2
1096,20230104,120,111,46,16,490.29,7844.64
1097,20230309,184,95,277,11,15.01,165.11
1098,20230312,132,156,300,20,4807.82,96156.4
1099,20230124,189,345,114,17,4.14,70.38
1100,20230126,121,92,115,11,1905.06,20955.66
1101,20230103,181,46,216,5,35770.65,178853.25
1102,20230225,71,347,196,4,5135.96,20543.84
1103,20230219,194,244,107,16,21.92,350.72
1104,20230301,167,75,241,5,0.63,3.15
1105,20230105,158,116,399,14,33.03,462.42
1106,20230226,81,172,261,11,11.22,123.42
1107,20230123,185,273,46,20,1683.93,33678.6
1108,20230202,32,375,389,12,320.48,3845.76
